Date,AMZNAdjCloseAMZN,AMZNVolumeAMZN,ACNAdjCloseACN,ACNVolumeACN,NVDAAdjCloseNVDA,NVDAVolumeNVDA,AAPLAdjCloseAAPL,AAPLVolumeAAPL,GOOGLAdjCloseGOOGL,GOOGLVolumeGOOGL
2024-05-15 00:00:00+00:00,185.99000549316406,75459900,305.9276123046875,4230800,94.61412811279297,417735000,189.5006561279297,70400000,172.08389282226562,26948400
2024-05-16 00:00:00+00:00,183.6300048828125,38834500,305.4120178222656,2583100,94.34317779541016,323952000,189.62051391601562,52845200,173.749755859375,27867900
2024-05-17 00:00:00+00:00,184.6999969482422,33175700,301.0390625,4232000,92.46348571777344,359691000,189.65048217773438,41282900,175.6251220703125,24479300
2024-05-20 00:00:00+00:00,183.5399932861328,30511800,303.1313171386719,2418000,94.76411437988281,318764000,190.81912231445312,44361300,176.48300170898438,22554400
2024-05-21 00:00:00+00:00,183.14999389648438,50839100,301.0886535644531,1866500,95.37001037597656,328946000,192.12762451171875,42309400,177.41070556640625,16989400
2024-05-22 00:00:00+00:00,183.1300048828125,28148800,304.5294494628906,2432400,94.93408203125,548648000,190.67929077148438,34648500,175.9443359375,17880000
2024-05-23 00:00:00+00:00,181.0500030517578,33670200,303.3594055175781,2526100,103.78160095214844,835065000,186.6639404296875,51005900,173.12132263183594,21024900
2024-05-24 00:00:00+00:00,180.75,27434100,298.46087646484375,2048200,106.4511489868164,429494000,189.76034545898438,36294600,174.55776977539062,16572500
2024-05-28 00:00:00+00:00,182.14999389648438,29927000,295.2283020019531,3530200,113.88190460205078,652728000,189.77035522460938,52280100,175.9642791748047,20572200
2024-05-29 00:00:00+00:00,182.02000427246094,32009300,291.3015441894531,4480000,114.80574798583984,557442000,190.0699920654297,53068000,175.46551513671875,23388700
2024-05-30 00:00:00+00:00,179.32000732421875,29249200,282.4069519042969,5007800,110.4814682006836,487350000,191.06883239746094,49947900,171.6848907470703,22958700
2024-05-31 00:00:00+00:00,176.44000244140625,58903900,279.91802978515625,6882000,109.6146240234375,613263000,192.02772521972656,75158300,172.07391357421875,37638900
2024-06-03 00:00:00+00:00,178.33999633789062,30786600,279.39251708984375,3596600,114.98072052001953,438392000,193.8056640625,50080500,172.7422637939453,27459100
2024-06-04 00:00:00+00:00,179.33999633789062,27198400,285.6395568847656,3498600,116.41747283935547,403324000,194.12530517578125,47471400,173.3607177734375,26879600
2024-06-05 00:00:00+00:00,181.27999877929688,32116400,288.5746765136719,3002200,122.41947174072266,528402000,195.64353942871094,54156800,174.97674560546875,22068500
2024-06-06 00:00:00+00:00,185.0,31371200,289.28863525390625,2363200,120.97771453857422,664696000,194.25514221191406,41181800,176.29345703125,23251000
2024-06-07 00:00:00+00:00,184.3000030517578,28021500,285.9767150878906,2626900,120.86773681640625,412386000,196.66236877441406,53103900,174.02908325195312,19661400
2024-06-10 00:00:00+00:00,187.05999755859375,34494500,287.9896240234375,2509900,121.76958465576172,314162700,192.89671325683594,97262100,174.778076171875,23779200
2024-06-11 00:00:00+00:00,187.22999572753906,27265100,291.7477722167969,2457600,120.899658203125,222551200,206.91049194335938,172373300,176.3859405517578,21540600
2024-06-12 00:00:00+00:00,186.88999938964844,33984200,283.3291320800781,3749600,125.18928527832031,299595000,212.82366943359375,198134300,177.55438232421875,27864700
2024-06-13 00:00:00+00:00,183.8300018310547,39721500,279.9477844238281,3119200,129.59890747070312,260704500,213.9923095703125,97862700,174.92788696289062,20913300
