Date,AMZNAdjCloseAMZN,ACNAdjCloseACN,NVDAAdjCloseNVDA,AAPLAdjCloseAAPL,GOOGLAdjCloseGOOGL,AMZNVolumeAMZN,ACNVolumeACN,NVDAVolumeNVDA,AAPLVolumeAAPL,GOOGLVolumeGOOGL,AMZNpct_closeAMZN,ACNpct_closeACN,NVDApct_closeNVDA,AAPLpct_closeAAPL,GOOGLpct_closeGOOGL,AMZNMovingAvgAMZN,ACNMovingAvgACN,NVDAMovingAvgNVDA,AAPLMovingAvgAAPL,GOOGLMovingAvgGOOGL
2024-03-25 00:00:00+00:00,179.7100067138672,329.7383117675781,94.98606872558594,170.42132568359375,149.69932556152344,29815500,5320000,552136000,54288300,19229300,0.4696213001679439,-1.09036306927075,0.7561803528744582,-0.8300323240230223,-0.46428447869250045,176.28714207240515,365.38278416224887,90.14231273106166,172.03511701311385,142.0283148629325
2024-03-26 00:00:00+00:00,178.3000030517578,332.2768859863281,92.54547882080078,169.2841796875,150.29783630371094,29659000,3006500,513648000,57388400,22149100,-0.7845994154095037,0.769875421858579,-2.5694187974407146,-0.6672556920517048,0.399808576252747,176.62928553989954,362.247314453125,90.4180521283831,172.0771538870675,143.4013442993164
2024-03-27 00:00:00+00:00,179.8300018310547,336.771240234375,90.23486328125,172.87513732910156,150.49732971191406,33272600,3295200,586067000,60273300,22879200,0.8581036192426339,1.3525931046048711,-2.496735193325772,2.121260030459138,0.13273205596919802,176.84428514753068,359.00389099121094,90.24529538835797,172.38423810686385,144.57629067557198
2024-03-28 00:00:00+00:00,180.3800048828125,342.37188720703125,90.34085083007812,171.0497283935547,150.55718994140625,38051600,3614900,435212000,65672700,24485400,0.30584610251771505,1.6630419416926667,0.11745742717841345,-1.055911777569174,0.039774944583248484,177.20357077462333,356.7771671840123,90.44726126534599,172.43767438616072,145.6821234566825
2024-04-01 00:00:00+00:00,180.97000122070312,335.02288818359375,90.34784698486328,169.60337829589844,155.10594177246094,29174500,2320200,452441000,46240500,31730800,0.3270852211551434,-2.1464960465616634,0.0077441763287389165,-0.8455728700886622,3.02127838120847,177.8471418108259,354.374764578683,90.77499171665737,172.24387577601843,146.95183672223772
2024-04-02 00:00:00+00:00,180.69000244140625,332.34600830078125,89.43700408935547,168.41635131835938,154.17822265625,32611500,2453300,433064000,49329500,24586000,-0.15472110151306673,-0.7990140307505111,-1.0081511910963514,-0.6998840409110918,-0.5981196500981834,178.22571345738,351.2689230782645,90.59923553466797,171.93109130859375,148.0961456298828
2024-04-03 00:00:00+00:00,182.41000366210938,328.2171325683594,88.94908142089844,169.22433471679688,154.53733825683594,31046600,1975700,370067000,47691700,24705000,0.9519072430478781,-1.2423425072959349,-0.545548985484301,0.4797535346851012,0.2329223896857302,178.64357103620256,347.9923400878906,90.46182959420341,171.82564217703683,149.1741899762835
2024-04-04 00:00:00+00:00,180.0,326.4292297363281,85.89059448242188,168.39642333984375,150.15818786621094,41624300,2273000,434965000,53704400,34724700,-1.3212014767422509,-0.5447317201392243,-3.4384693912735242,-0.4892389610150705,-2.833716718575152,178.73285675048828,344.624032156808,90.3162111554827,171.52782004220145,149.70359366280692
2024-04-05 00:00:00+00:00,185.07000732421875,328.9283447265625,87.99324798583984,169.15451049804688,152.12332153320312,42335200,3694700,399678000,42055200,23449300,2.816670735677085,0.7655916696715614,2.4480602516359307,0.45018008290664824,1.3087089654698625,179.49357169015067,341.68893650599887,90.32842418125698,171.31122262137276,150.51016889299666
2024-04-08 00:00:00+00:00,185.19000244140625,327.74298095703125,87.11839294433594,168.02734375,154.467529296875,39221300,2431900,283220000,37425500,20702000,0.06483768975988902,-0.3603714269491243,-0.9942297409509138,-0.6663533503943331,1.540991703339989,180.2585721697126,338.8053436279297,90.23401151384626,170.93573869977678,151.02104840959822
